Búsnúmer.;Einstaklingsnr. móður;Fæð.dagur móður;Nr. síð. sæð.;Dagar - sæð. til burðar;Naut;Burðardags.;Burður nr.;Faðir;Kyn;Gangur;Afdrif;Númer kálfs
1655161;201716551610505;16.07.2017;1;287;13022;31.01.2021;2;13022;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1640531;201516405310835;27.10.2015;;;;31.01.2021;3;201816405311035;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202116405311261
1539261;201515392610469;11.12.2015;3;275;12007;31.01.2021;3;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115392610744
1463421;201714634211025;11.01.2017;2;279;18402;31.01.2021;3;18402;Kvíga;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114634211328
1530741;201615307410833;09.08.2016;2;285;18001;31.01.2021;3;18001;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115307411062
1663501;201516635010880;25.07.2015;1;290;13051;31.01.2021;4;13051;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116635011168
1412421;201714124211175;19.06.2017;1;282;14050;31.01.2021;2;14050;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114124211424
1537931;201615379310199;17.10.2016;3;280;18402;31.01.2021;3;18402;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115379310236
1464041;201514640410635;20.07.2015;1;280;201814640410721;31.01.2021;3;201814640410721;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114640410799
1369411;201713694110464;16.01.2017;1;286;15022;31.01.2021;3;15022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113694110544
1534161;201715387710567;20.01.2017;1;291;18023;31.01.2021;3;18023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115341610530
1645131;201716451310894;16.01.2017;3;693;13022;31.01.2021;3;201816385011082;Naut;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1361111;201513611110599;13.12.2015;3;285;18035;30.01.2021;2;18035;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113611110741
1528841;201515288411097;22.12.2015;1;281;18400;30.01.2021;4;18400;Kvíga;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115288411384
1663581;201716635811077;23.01.2017;1;277;18027;30.01.2021;3;18027;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1523281;201615239010308;21.04.2016;1;291;13022;30.01.2021;3;13022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115232810888
1343661;201513436610212;07.06.2015;1;281;14029;30.01.2021;4;14029;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113436610386
1655481;201616554811846;01.08.2016;2;318;18028;30.01.2021;3;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116554812239
1663331;201616633310609;07.01.2016;1;280;18402;30.01.2021;4;18402;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116633310751
1589691;201515896911028;11.10.2015;1;282;14008;30.01.2021;4;14008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115896911336
1574841;201615748411547;27.12.2016;1;282;18025;30.01.2021;3;18025;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115748411692
1667471;201516674710430;04.02.2015;3;308;13051;30.01.2021;5;13051;Kvíga;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1447252;201714472520596;08.06.2017;1;277;14008;30.01.2021;2;14008;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114472520730
1667161;201716671611408;14.03.2017;1;284;18029;30.01.2021;2;18029;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202116671611722
1640381;201616403810915;30.09.2016;2;285;13011;30.01.2021;3;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116403811198
1528861;201715288611971;17.04.2017;1;440;18002;30.01.2021;2;201715288612017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115288612336
1654961;201616549610632;21.09.2016;1;280;15011;30.01.2021;3;15011;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202116549610860
1464331;201614643310908;02.08.2016;1;292;18038;30.01.2021;3;18038;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;202114643311234
1350171;201713501710640;25.03.2017;1;287;12007;30.01.2021;2;12007;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202113501710770
1655001;201616550010521;08.09.2016;2;286;14087;30.01.2021;3;14087;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116550010707
1640601;201716406010896;03.07.2017;2;337;13051;30.01.2021;2;999999999919999;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202116406011135
1676361;201516763610627;21.02.2015;1;286;18031;30.01.2021;4;18031;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116763610774
1664651;201316646511019;16.10.2013;2;358;13051;30.01.2021;5;201816646511304;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116646511481
1664651;201316646511019;16.10.2013;2;358;13051;30.01.2021;5;201816646511304;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116646511482
1667161;201416671611212;16.06.2014;1;278;13057;30.01.2021;5;13057;Kvíga;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1460581;201514605810654;19.02.2015;1;292;13011;30.01.2021;4;13011;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114605810857
1526831;201415268310477;23.10.2014;1;284;13027;30.01.2021;5;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115268310615
1641631;201316415610719;22.09.2013;1;264;13011;30.01.2021;5;13011;Kvíga;2. Léttur burður-lítil burðarhjálp;7,  Drapst innan sólarhrings;
1662631;201416626310852;12.08.2014;4;286;18031;30.01.2021;4;18031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116626311159
1667161;201416671611232;18.08.2014;2;290;12007;30.01.2021;4;12007;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202116671611723
1641631;201516415610787;15.04.2015;1;278;14029;30.01.2021;4;14029;Naut;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1664651;201416646511074;14.10.2014;1;384;14031;30.01.2021;4;201816646511304;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1653611;201416536111535;30.09.2014;1;283;13011;30.01.2021;5;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116536112111
1640651;201316376010684;08.08.2013;1;281;12090;30.01.2021;5;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116406510164
1655481;201216554811530;10.03.2012;2;401;14031;30.01.2021;7;999999999919999;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116554812240
1667641;201416676410615;28.10.2014;3;294;12007;30.01.2021;5;12007;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116676410904
1641861;201716418611963;15.09.2017;1;278;13027;30.01.2021;2;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116418612389
1421941;201814219410977;27.07.2018;1;297;201814219410994;30.01.2021;1;201814219410994;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1634491;201316344910381;01.02.2013;1;295;201816344910550;30.01.2021;4;201816344910550;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116344910630
1539581;201415395810351;01.11.2014;3;297;18009;30.01.2021;4;18009;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115395810436
1460101;201714601010974;28.12.2017;;;;30.01.2021;2;201814593011840;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114601011116
1347661;201713476610575;07.09.2017;2;304;14031;30.01.2021;2;14031;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202113476610683
1524461;201815244610672;21.10.2018;2;286;13022;30.01.2021;1;13022;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115244610805
1348671;201813486710379;07.11.2018;;;;30.01.2021;1;201813486710363;Naut;1. Auðveldur burður-bar sjálf;9, Drapst í fæðingu;
1638881;201916388810851;13.05.2019;;;;30.01.2021;1;201916388810840;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1667161;201816671611526;18.09.2018;1;291;18028;30.01.2021;1;18028;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202116671611720
1600841;201816008412887;20.09.2018;;;;30.01.2021;1;201816008412934;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116008413451
1526151;201815261510859;03.11.2018;1;287;201915261510880;30.01.2021;1;201915261510880;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115261511034
1463281;201814632810805;09.10.2018;;;;30.01.2021;1;201814631411105;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114632810930
1633691;201516336910432;02.06.2015;2;292;14068;30.01.2021;4;14068;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116336910558
1664651;201816646511320;09.08.2018;;;;30.01.2021;1;201816646511304;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116646511483
1663301;201816633010964;19.11.2018;1;291;13011;30.01.2021;1;13011;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116633011095
1664611;201816646110844;26.12.2018;1;284;14031;30.01.2021;1;14031;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116646110930
1527641;201815276411051;24.11.2018;1;283;18001;30.01.2021;1;18001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115276411162
1524151;201515241510592;15.03.2015;1;288;18018;30.01.2021;4;18018;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115241510808
1638691;201816386911588;21.11.2018;1;289;201816384510622;30.01.2021;1;201816384510622;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116386911700
1668091;201816680910605;03.10.2018;1;290;201816673510803;30.01.2021;1;201816673510803;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116680910691
1528211;201915282111007;01.02.2019;;;;30.01.2021;1;201815282111002;Kvíga;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202115282111087
1636721;201916367210692;21.01.2019;1;283;18029;30.01.2021;1;18029;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;202116367210737
1375411;201813754111067;26.11.2018;1;319;201813754111046;30.01.2021;1;201813754111046;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113754111209
1359361;201813593611076;06.09.2018;;;;30.01.2021;1;999999999919999;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1527451;201815274511000;11.08.2018;;;;30.01.2021;1;201815274511007;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115274511125
1526571;201915265711805;30.01.2019;1;283;12007;30.01.2021;1;12007;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115265712025
1638881;201816388810832;20.12.2018;;;;30.01.2021;1;201916388810840;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116388810927
1361391;201913613910609;25.01.2019;1;283;201813613910600;30.01.2021;1;201813613910600;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113613910710
1459981;201814599810607;28.11.2018;;;;30.01.2021;1;201914599810624;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202114599810720
1534231;201815342310770;01.10.2018;1;285;201815342310762;30.01.2021;1;201815342310762;Kvíga;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1521481;201815214810799;12.11.2018;;;;30.01.2021;1;201715214810765;Óþekkt;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1459791;201914597910550;06.01.2019;;;;30.01.2021;1;201814597910532;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114597910705
1667941;201816679410796;11.07.2018;;;;30.01.2021;1;201916679410841;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116679410959
1661921;201716619210749;05.10.2017;1;284;18031;30.01.2021;2;18031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116619210846
1662661;201816626610813;03.01.2018;1;283;14087;30.01.2021;2;14087;Kvíga;1. Auðveldur burður-bar sjálf;9, Drapst í fæðingu;
1639321;201716393210687;01.07.2017;1;281;18028;30.01.2021;2;18028;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116393210859
1630741;201816307410830;13.07.2018;1;309;201916307410857;30.01.2021;1;201916307410857;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116307410914
1665721;201716657210660;20.12.2017;1;285;13011;30.01.2021;2;13011;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116657210838
1663301;201816633010940;23.06.2018;3;287;18027;30.01.2021;1;18027;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1463281;201816367011094;08.04.2018;1;283;18029;30.01.2021;1;18029;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114632810929
1667281;201716672811609;05.10.2017;1;285;14031;30.01.2021;2;14031;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1463551;201814635511086;30.05.2018;3;310;18017;30.01.2021;1;201814635511105;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114635511243
1460381;201714603810970;19.09.2017;2;289;12007;30.01.2021;2;12007;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114603811260
1523071;201715230711011;16.07.2017;1;280;18024;30.01.2021;2;18024;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115230711192
1523071;201715230711011;16.07.2017;1;280;18024;30.01.2021;2;18024;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1261381;201812613810919;17.07.2018;7;282;201912613810998;30.01.2021;1;201912613810998;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202112613811101
1463281;201814615710469;29.03.2018;1;376;201814615710470;30.01.2021;1;201814615710470;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1463681;201814636810602;22.03.2018;;;;30.01.2021;1;201914637810787;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114636810685
1526091;201815260912239;05.04.2018;;;;30.01.2021;1;201915260912320;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115260912466
1513581;201715135810735;06.11.2017;1;290;15014;30.01.2021;2;15014;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115135810916
1529411;201815294112105;10.02.2018;2;283;18004;30.01.2021;2;18004;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115294112439
1637911;201816379110909;10.02.2018;1;289;15022;30.01.2021;2;15022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116379111101
1454391;201814543910245;30.03.2018;;;;30.01.2021;1;999999999919999;Kvíga;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1668281;201716682810650;29.09.2017;1;285;201916682810708;30.01.2021;2;201916682810708;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116682810764
1662031;201716620310802;17.11.2017;2;281;18028;30.01.2021;2;18028;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116620310941
1664871;201716648710875;06.09.2017;2;283;12007;30.01.2021;2;12007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116648711016
1667641;201716676410714;07.08.2017;1;287;12071;30.01.2021;2;12071;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116676410905
1645131;201716451310915;17.10.2017;3;315;18022;30.01.2021;2;201816385011082;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116451311054
1637431;201716374310923;09.11.2017;1;292;18029;30.01.2021;2;18029;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116374311053
1662811;201516623710476;12.11.2015;1;288;12001;30.01.2021;4;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116628111063
1663621;201416636210624;05.03.2014;4;287;13011;30.01.2021;5;13011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116636210806
1639691;201516396911060;28.07.2015;2;288;18028;30.01.2021;4;18028;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116396910393
1534351;201615340210207;27.03.2016;1;292;18023;30.01.2021;3;18023;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202115343511492
1519921;201715199210873;15.12.2017;1;288;13011;29.01.2021;2;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115199211001
1667671;201716676711018;14.10.2017;3;281;18031;29.01.2021;2;18031;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116676711218
1526591;201815265910901;25.01.2018;2;278;13022;29.01.2021;2;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115265911096
1667161;201816671611505;20.04.2018;2;290;18029;29.01.2021;1;18029;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116671611719
1464241;201814642410751;04.01.2018;;;;29.01.2021;2;201714642410738;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114642410926
1396481;201613964810769;16.09.2016;2;284;12001;29.01.2021;2;12001;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113964810866
1343741;201613437410712;01.12.2016;1;282;18034;29.01.2021;3;18034;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113437410945
1462881;201714628810356;30.07.2017;2;290;12007;29.01.2021;2;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114628810523
1454391;201614543910205;14.10.2016;2;640;201714547510618;29.01.2021;3;999999999919999;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202114543910352
1528861;201615288611884;30.06.2016;;;;29.01.2021;3;201715288612017;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115288612335
1463271;201614632710535;25.12.2016;2;278;13011;29.01.2021;3;13011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114632710658
1634491;201516344910453;24.09.2015;2;13;201816344910550;29.01.2021;2;201816344910550;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116344910629
1463681;201514636810528;17.12.2015;2;287;15004;29.01.2021;3;15004;Naut;1. Auðveldur burður-bar sjálf;9, Drapst í fæðingu;
1530741;201615307410840;17.10.2016;1;291;18019;29.01.2021;3;18019;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1458752;201714584710220;19.03.2017;3;284;18025;29.01.2021;2;18025;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202114587520631
1641861;201716418611917;27.03.2017;2;281;18023;29.01.2021;2;18023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116418612388
1347631;201513317210441;21.09.2015;1;282;13022;29.01.2021;4;13022;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1532211;201515322110516;14.12.2015;2;293;12090;29.01.2021;2;12090;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115322110603
1524151;201615241510640;12.06.2016;2;290;18019;29.01.2021;3;18019;Kvíga;2. Léttur burður-lítil burðarhjálp;9, Drapst í fæðingu;
1645131;201616451310883;13.11.2016;3;354;18017;29.01.2021;3;201816385011082;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116451311053
1645131;201616451310883;13.11.2016;3;354;18017;29.01.2021;3;201816385011082;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116451311052
1581711;201615817110607;28.04.2016;2;279;13022;29.01.2021;3;13022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115817110804
1666181;201516661811214;28.12.2015;1;274;18027;29.01.2021;4;18027;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1446341;201515278610746;10.10.2015;1;283;18004;29.01.2021;4;18004;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114463410532
1662661;201516626610716;01.08.2015;1;277;14008;29.01.2021;4;14008;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116626610955
1348671;201413466910298;18.12.2014;1;295;12007;29.01.2021;5;12007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202113486710512
1666181;201516661811214;28.12.2015;1;274;18027;29.01.2021;4;18027;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1650171;201416501710546;22.11.2014;1;285;18027;29.01.2021;4;18027;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116501710854
1591201;201315912010554;01.04.2013;2;281;13051;29.01.2021;6;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115912011196
1591201;201315912010554;01.04.2013;2;281;13051;29.01.2021;6;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115912011195
1525981;201515259810632;12.04.2015;2;282;18001;29.01.2021;4;18001;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202115259810770
1375411;201413754110814;23.12.2014;1;330;14008;29.01.2021;5;14008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113754111208
1375411;201413754110814;23.12.2014;1;330;14008;29.01.2021;5;14008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202113754111207
1530741;201415307410764;16.03.2014;1;291;18019;29.01.2021;5;18019;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1359361;201513593610846;03.01.2015;1;285;14031;29.01.2021;4;14031;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202113593611279
1664941;201416649411068;04.10.2014;2;297;12007;29.01.2021;5;12007;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202116649411438
1671511;201316715111107;31.03.2013;2;212;14050;29.01.2021;7;13057;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1639761;201316397610634;23.10.2013;2;286;12007;29.01.2021;6;12007;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1527741;201515281910667;23.02.2015;1;251;201815277410781;29.01.2021;4;201815277410781;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202115277410918
1447171;201414471710361;29.07.2014;1;278;13022;29.01.2021;5;13022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202114471710590
1600841;200916008411510;26.06.2009;2;288;13051;29.01.2021;9;13051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116008413450
1670731;201916707311388;12.02.2019;1;272;18027;29.01.2021;1;18027;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116707311502
1526461;201915264612862;03.02.2019;;;;29.01.2021;1;201915264612868;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1664921;201713438610452;28.01.2017;2;288;13011;29.01.2021;2;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116649211509
1670731;201816707311338;04.07.2018;1;282;18028;29.01.2021;1;18028;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116707311499
1463551;201814635511083;22.05.2018;1;309;18017;29.01.2021;1;201814635511105;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1662641;201816626410663;14.05.2018;2;369;18017;29.01.2021;1;201916626410696;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1665721;201516657210568;25.06.2015;4;307;13011;29.01.2021;4;18029;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116657210836
1662641;201916626410704;21.03.2019;;;;29.01.2021;1;201916626410696;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202116626410795
1667941;201916679410832;04.03.2019;;;;29.01.2021;1;201916679410841;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116679410958
1638721;201816387210730;20.01.2018;1;286;14031;29.01.2021;2;14031;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116387210939
1526461;201715264612635;04.07.2017;4;284;201815264612843;29.01.2021;2;201815264612843;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115264613152
1534591;201915345910812;04.03.2019;1;277;15022;29.01.2021;1;15022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202115345910893
1667921;201916679210598;28.02.2019;;;;29.01.2021;1;201816674610795;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202116679210678
1630291;201616302910358;08.11.2016;1;286;18028;29.01.2021;2;18028;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202116302910430
1664611;201716646110803;06.10.2017;3;286;12090;29.01.2021;2;12090;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116646110929
1526341;201915263411637;01.02.2019;2;281;18004;29.01.2021;1;18004;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;202115263411751
1665491;201816654912437;06.11.2018;;;;29.01.2021;1;201816659411438;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202116654912706
1667671;201916676711116;22.02.2019;2;283;18031;29.01.2021;1;18031;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202116676711217
1464241;201814642410794;19.10.2018;;;;29.01.2021;1;201815244610674;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202114642410925
1665721;201816657210699;23.08.2018;1;383;18018;29.01.2021;1;201716657210656;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202116657210837
1465371;201614653710868;05.08.2016;1;264;13011;29.01.2021;3;13011;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1360111;201813601110919;05.10.2018;;;;29.01.2021;1;201913601110972;Naut;2. Léttur burður-lítil burðarhjálp;9, Drapst í fæðingu;
1519331;201815193311212;08.11.2018;1;303;13022;29.01.2021;1;13022;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202115193311341
1519691;201915196911295;15.01.2019;1;282;201915196911297;29.01.2021;1;201915196911297;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1565281;201015652810484;24.11.2010;1;288;10067;29.01.2021;8;10067;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202115652810854
1465451;201414654510695;15.03.2014;3;291;12071;29.01.2021;4;12071;Kvíga;1. Auðveldur burður-bar sjálf;8, Drapst innan 20 daga;202114654511181
1462811;201814628111000;16.07.2018;1;317;18029;29.01.2021;1;18029;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1668251;201816682510429;01.11.2018;;;;29.01.2021;1;999999999919999;Naut;4. Mjög erfiður burður-aðstoð dýralæknis;4, Fæddist dauður;
1664911;201816649110955;18.11.2018;5;238;18031;29.01.2021;1;18031;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202116649110066
1519181;201815191810667;11.11.2018;1;289;201915191810685;29.01.2021;1;201915191810685;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202115191810802
